mu,lam,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,s_seed0,s_seed1,s_seed2,s_seed3
7.71324,2.54709,race_to_bottom,-0.0146,0.5108,0.4962,0.500,6.10619e+08,4.98923e+06,14857,1.10589e+09,5.00279e+08,4.00223e+08,1.00056e+08,11136.3,5.04135e+08,13093.1,24.8188,27217.1,1.06484e+08,7029.83,25.1812,27614.6,1.0000,1.0000,0.0174,0.0258,0.0248,0.0000,0.9800,0.9800
9.7878,2.54709,race_to_bottom,-0.9304,0.9857,0.0553,0.000,2.1124e+08,5.5256e+06,65002.6,1.16474e+09,9.59093e+08,7.67274e+08,1.91819e+08,3852.52,1.27236e+07,4819.92,2.8,3070.57,1.98516e+08,3836.18,47.2,51761.1,0.9790,0.9893,0.9745,1.0000,0.0687,0.0347,0.0442,0.0738
12.4203,2.54709,race_to_bottom,-0.0048,0.5057,0.5009,0.500,6.12095e+08,4.86621e+06,15077,1.08925e+09,4.82033e+08,3.85627e+08,9.64067e+07,11163.2,5.09003e+08,14723.9,25.0437,27463.8,1.03092e+08,6739.01,24.9563,27367.9,0.0276,0.9999,0.9784,0.0168,0.9800,0.0000,0.0434,0.9800
15.7609,2.54709,race_to_bottom,-0.3694,0.6819,0.3125,0.250,4.3619e+08,4.65923e+06,43116.5,1.04644e+09,6.14956e+08,4.91965e+08,1.22991e+08,7955.07,2.79886e+08,11081,15.5687,17073.2,1.56304e+08,6056.86,34.4312,37758.5,0.8765,0.9319,0.0196,0.8995,0.0970,0.0549,0.9800,0.1180
20,2.54709,green_club,0.8601,0.0555,0.9156,1.000,9.5046e+08,4.23118e+06,23397.6,1.01745e+09,7.12417e+07,5.69934e+07,1.42483e+07,17334.1,9.06219e+08,17919.8,45.7687,50191.5,4.42413e+07,11087.4,4.23125,4640.13,0.0000,0.1815,0.0184,0.0221,0.9576,0.7449,0.9800,0.9800
0.02,2.91494,green_club,0.9654,0.0146,0.9800,1.000,1.03058e+09,4.37685e+06,5601.67,1.03862e+09,1.24226e+07,9.93811e+06,2.48453e+06,18795.4,1.01691e+09,18924.5,49,53735,1.36762e+07,12471.1,1,1096.63,0.0197,0.0194,0.0032,0.0162,0.9800,0.9800,0.9800,0.9800
0.0253792,2.91494,green_club,0.9625,0.0175,0.9800,1.000,1.02939e+09,4.38323e+06,6900.59,1.03945e+09,1.44537e+07,1.15629e+07,2.89073e+06,18773.6,1.01673e+09,18921.2,49,53735,1.26598e+07,11544.3,1,1096.63,0.0166,0.0094,0.0211,0.0227,0.9800,0.9800,0.9800,0.9800
0.0322052,2.91494,green_club,0.9596,0.0204,0.9800,1.000,1.02797e+09,4.38371e+06,7439.68,1.03948e+09,1.59e+07,1.272e+07,3.18e+06,18747.8,1.01618e+09,18910.9,49,53735,1.17965e+07,10757,1,1096.63,0.0285,0.0253,0.0057,0.0220,0.9800,0.9800,0.9800,0.9800
0.0408672,2.91494,green_club,0.9583,0.0217,0.9800,1.000,1.02659e+09,4.38141e+06,8037.76,1.03918e+09,1.69845e+07,1.35876e+07,3.3969e+06,18722.5,1.01547e+09,18897.7,49,53735,1.11204e+07,10140.5,1,1096.63,0.0239,0.0254,0.0252,0.0124,0.9800,0.9800,0.9800,0.9800
0.0518589,2.91494,green_club,0.9616,0.0184,0.9800,1.000,1.02809e+09,4.37876e+06,6737.56,1.03886e+09,1.51558e+07,1.21247e+07,3.03116e+06,18749.9,1.01599e+09,18907.5,49,53735,1.20935e+07,11027.9,1,1096.63,0.0183,0.0189,0.0129,0.0234,0.9800,0.9800,0.9800,0.9800
0.0658069,2.91494,green_club,0.9615,0.0185,0.9800,1.000,1.02856e+09,4.38273e+06,6498.32,1.03937e+09,1.52048e+07,1.21638e+07,3.04096e+06,18758.4,1.01656e+09,18918.1,49,53735,1.19909e+07,10934.3,1,1096.63,0.0160,0.0152,0.0244,0.0184,0.9800,0.9800,0.9800,0.9800
0.0835064,2.91494,green_club,0.9593,0.0207,0.9800,1.000,1.02697e+09,4.38567e+06,7853.72,1.03973e+09,1.71599e+07,1.37279e+07,3.43198e+06,18729.4,1.01593e+09,18906.2,49,53735,1.10382e+07,10065.5,1,1096.63,0.0171,0.0234,0.0218,0.0206,0.9800,0.9800,0.9800,0.9800
0.105966,2.91494,green_club,0.9569,0.0231,0.9800,1.000,1.02616e+09,4.38751e+06,8430,1.03997e+09,1.82024e+07,1.45619e+07,3.64047e+06,18714.8,1.01568e+09,18901.6,49,53735,1.04807e+07,9557.15,1,1096.63,0.0233,0.0270,0.0178,0.0245,0.9800,0.9800,0.9800,0.9800
0.134467,2.91494,green_club,0.9620,0.0181,0.9800,1.000,1.02993e+09,4.38828e+06,6605.3,1.04007e+09,1.45423e+07,1.16338e+07,2.90846e+06,18783.4,1.01737e+09,18933,49,53735,1.25594e+07,11452.7,1,1096.63,0.0048,0.0294,0.0168,0.0212,0.9800,0.9800,0.9800,0.9800
0.170634,2.91494,green_club,0.9606,0.0194,0.9800,1.000,1.02924e+09,4.38983e+06,6319.5,1.04027e+09,1.54264e+07,1.23412e+07,3.08529e+06,18770.9,1.01746e+09,18934.8,49,53735,1.17792e+07,10741.3,1,1096.63,0.0219,0.0166,0.0163,0.0228,0.9800,0.9800,0.9800,0.9800
0.216527,2.91494,green_club,0.4712,0.2638,0.7350,0.750,8.22664e+08,4.73675e+06,4591.34,1.07857e+09,2.60643e+08,2.08514e+08,5.21286e+07,15003.4,7.62462e+08,18919,36.75,40301.3,6.02023e+07,9059.52,13.25,14530.4,0.0158,1.0000,0.0140,0.0253,0.9800,0.0000,0.9800,0.9800
0.274765,2.91494,green_club,0.9622,0.0178,0.9800,1.000,1.0297e+09,4.3834e+06,6550.05,1.03944e+09,1.41294e+07,1.13036e+07,2.82589e+06,18779.4,1.01691e+09,18924.5,49,53735,1.27953e+07,11667.8,1,1096.63,0.0178,0.0127,0.0176,0.0231,0.9800,0.9800,0.9800,0.9800
0.348666,2.91494,green_club,0.4763,0.2587,0.7350,0.750,8.25586e+08,4.73202e+06,3101.71,1.078e+09,2.57153e+08,2.05723e+08,5.14306e+07,15056.7,7.63456e+08,18943.7,36.75,40301.3,6.21295e+07,10816,13.25,14530.4,0.0140,0.9999,0.0111,0.0100,0.9800,0.0000,0.9800,0.9800
0.442443,2.91494,green_club,0.9568,0.0232,0.9800,1.000,1.02635e+09,4.3856e+06,8161.05,1.03976e+09,1.78046e+07,1.42437e+07,3.56092e+06,18718.2,1.01569e+09,18901.7,49,53735,1.06625e+07,9722.93,1,1096.63,0.0225,0.0219,0.0231,0.0252,0.9800,0.9800,0.9800,0.9800
0.561443,2.91494,green_club,0.4688,0.2662,0.7350,0.750,8.21165e+08,4.73586e+06,5758.47,1.07847e+09,2.62052e+08,2.09641e+08,5.24104e+07,14976.1,7.61675e+08,18899.5,36.75,40301.3,5.94894e+07,8408.14,13.25,14530.4,0.0222,1.0000,0.0217,0.0208,0.9800,0.0000,0.9800,0.9800
0.71245,2.91494,green_club,0.9584,0.0217,0.9800,1.000,1.02703e+09,4.38342e+06,8009.27,1.03944e+09,1.6799e+07,1.34392e+07,3.3598e+06,18730.6,1.01566e+09,18901.3,49,53735,1.13668e+07,10365.1,1,1096.63,0.0204,0.0268,0.0127,0.0267,0.9800,0.9800,0.9800,0.9800
0.904071,2.91494,green_club,0.4713,0.2637,0.7350,0.750,8.2044e+08,4.72009e+06,4811.4,1.07645e+09,2.6073e+08,2.08584e+08,5.2146e+07,14962.9,7.60293e+08,18865.2,36.75,40301.3,6.01469e+07,9010.95,13.25,14530.4,0.0182,1.0000,0.0170,0.0199,0.9800,0.0000,0.9800,0.9800
1.14723,2.91494,race_to_bottom,-0.0098,0.5098,0.5000,0.500,6.14771e+08,5.06279e+06,23059.5,1.11445e+09,5.04765e+08,4.03812e+08,1.00953e+08,11212,5.08555e+08,13397,25,27415.8,1.06216e+08,6786.58,25,27415.8,1.0000,1.0000,0.0137,0.0255,0.0400,0.0000,0.9800,0.9800
1.45579,2.91494,green_club,0.4726,0.2624,0.7350,0.750,8.22091e+08,4.72725e+06,4737.66,1.07731e+09,2.59952e+08,2.07962e+08,5.19904e+07,14993,7.61387e+08,18892.4,36.75,40301.3,6.07042e+07,9509.35,13.25,14530.4,0.0266,0.9999,0.0054,0.0177,0.9800,0.0000,0.9800,0.9800
1.84734,2.91494,race_to_bottom,-0.0120,0.5070,0.4950,0.500,6.17558e+08,5.07029e+06,5243.98,1.11524e+09,5.02762e+08,4.0221e+08,1.00552e+08,11262.8,5.09797e+08,16238.9,24.75,27141.7,1.07761e+08,6766.89,25.25,27690,0.0201,0.9999,0.9874,0.0206,0.9800,0.0000,0.0200,0.9800
2.3442,2.91494,race_to_bottom,-0.0084,0.5084,0.5000,0.500,6.15323e+08,5.06096e+06,22982.3,1.11431e+09,5.04068e+08,4.03255e+08,1.00814e+08,11222,5.08765e+08,13402.3,25,27415.8,1.06558e+08,7116.45,25,27415.8,1.0000,1.0000,0.0132,0.0205,0.0400,0.0000,0.9800,0.9800
2.9747,2.91494,race_to_bottom,-0.9759,0.9967,0.0208,0.000,2.07269e+08,5.74912e+06,31221.2,1.19043e+09,9.88937e+08,7.9115e+08,1.97787e+08,3780.1,4.92539e+06,6642.58,1.025,1124.05,2.02344e+08,3768.11,48.975,53707.6,1.0000,1.0000,0.9869,1.0000,0.0000,0.0000,0.0200,0.0632
3.77478,2.91494,race_to_bottom,-0.0101,0.5101,0.5000,0.500,6.12913e+08,5.04476e+06,23723.6,1.11217e+09,5.04322e+08,4.03458e+08,1.00864e+08,11178.1,5.06598e+08,13349.5,25,27415.8,1.06314e+08,6953.15,25,27415.8,1.0000,0.9999,0.0165,0.0239,0.0400,0.0000,0.9800,0.9800
4.79005,2.91494,race_to_bottom,0.0022,0.5053,0.5075,0.500,6.15168e+08,5.01602e+06,27353.5,1.10889e+09,4.98766e+08,3.99012e+08,9.97531e+07,11219.2,5.08738e+08,13930.1,25.3813,27833.9,1.0643e+08,7117.83,24.6187,26997.7,0.9840,1.0000,0.0154,0.0218,0.0699,0.0000,0.9800,0.9800
6.07839,2.91494,race_to_bottom,-0.4528,0.7428,0.2900,0.250,4.16662e+08,5.30849e+06,50982.7,1.14118e+09,7.29874e+08,5.839e+08,1.45975e+08,7598.94,2.63701e+08,7944.52,14.4875,15887.5,1.52962e+08,5023.36,35.5125,38944.2,1.0000,0.9898,0.9594,0.0220,0.0468,0.0508,0.0822,0.9800
7.71324,2.91494,race_to_bottom,-0.4758,0.7511,0.2753,0.250,4.08945e+08,5.29315e+06,45147.7,1.13967e+09,7.36061e+08,5.88848e+08,1.47212e+08,7458.19,2.56601e+08,8469.44,13.7625,15092.4,1.52344e+08,5230.23,36.2375,39739.2,0.9782,1.0000,0.0261,1.0000,0.0814,0.0000,0.9800,0.0400
9.7878,2.91494,race_to_bottom,-0.8840,0.9651,0.0811,0.000,2.22218e+08,5.491e+06,90073,1.16122e+09,9.44587e+08,7.55669e+08,1.88917e+08,4052.72,2.63447e+07,5662.48,4.05625,4448.22,1.95873e+08,3904.12,45.9438,50383.4,0.9046,1.0000,0.9678,0.9879,0.1896,0.0000,0.0689,0.0657
12.4203,2.91494,race_to_bottom,-0.9581,0.9950,0.0369,0.000,1.97355e+08,5.33529e+06,61510.3,1.13532e+09,9.43357e+08,7.54686e+08,1.88671e+08,3599.29,6.44904e+06,4815.62,1.85,2028.77,1.90906e+08,3617.58,48.15,52802.9,1.0000,1.0000,0.9799,1.0000,0.0400,0.0000,0.0200,0.0875
15.7609,2.91494,race_to_bottom,-0.3016,0.6379,0.3363,0.250,4.64692e+08,4.64218e+06,52492.8,1.05251e+09,5.92515e+08,4.74012e+08,1.18503e+08,8474.88,2.90181e+08,10860.2,16.7937,18416.6,1.74511e+08,6318.74,33.2062,36415.1,0.7836,0.9346,0.0192,0.8142,0.1062,0.0969,0.9800,0.1622
20,2.91494,green_club,0.6239,0.1458,0.7697,0.750,8.23551e+08,4.26915e+06,69102.4,1.0237e+09,2.04488e+08,1.6359e+08,4.08976e+07,15019.6,6.81652e+08,15974.5,38.4188,42131.3,1.419e+08,13545.2,11.5813,12700.4,0.0000,0.2330,0.2016,0.1485,0.9800,0.6245,0.6765,0.7977
0.02,3.33591,green_club,0.9595,0.0205,0.9800,1.000,1.02669e+09,4.37817e+06,7804.34,1.03877e+09,1.64668e+07,1.31734e+07,3.29336e+06,18724.3,1.01516e+09,18892,49,53735,1.15243e+07,10508.8,1,1096.63,0.0148,0.0211,0.0229,0.0233,0.9800,0.9800,0.9800,0.9800
0.0253792,3.33591,green_club,0.9591,0.0209,0.9800,1.000,1.02676e+09,4.38238e+06,7423.04,1.03931e+09,1.69415e+07,1.35532e+07,3.3883e+06,18725.6,1.01566e+09,18901.3,49,53735,1.10957e+07,10117.9,1,1096.63,0.0175,0.0207,0.0203,0.0252,0.9800,0.9800,0.9800,0.9800
0.0322052,3.33591,green_club,0.9586,0.0214,0.9800,1.000,1.02678e+09,4.38301e+06,7825.75,1.03939e+09,1.70003e+07,1.36002e+07,3.40005e+06,18726,1.01567e+09,18901.5,49,53735,1.11041e+07,10125.6,1,1096.63,0.0216,0.0207,0.0221,0.0214,0.9800,0.9800,0.9800,0.9800
0.0408672,3.33591,green_club,0.9571,0.0229,0.9800,1.000,1.02589e+09,4.38389e+06,8115.75,1.03947e+09,1.79698e+07,1.43758e+07,3.59396e+06,18709.9,1.01532e+09,18895,49,53735,1.05717e+07,9640.13,1,1096.63,0.0236,0.0193,0.0238,0.0247,0.9800,0.9800,0.9800,0.9800
0.0518589,3.33591,green_club,0.9662,0.0138,0.9800,1.000,1.0313e+09,4.37693e+06,5283.51,1.03863e+09,1.17197e+07,9.37576e+06,2.34394e+06,18808.4,1.01715e+09,18929,49,53735,1.41444e+07,12898.1,1,1096.63,0.0075,0.0203,0.0095,0.0179,0.9800,0.9800,0.9800,0.9800
0.0658069,3.33591,green_club,0.9564,0.0236,0.9800,1.000,1.0252e+09,4.38293e+06,8560.05,1.03935e+09,1.85448e+07,1.48358e+07,3.70896e+06,18697.2,1.01494e+09,18887.8,49,53735,1.02605e+07,9356.36,1,1096.63,0.0290,0.0205,0.0212,0.0236,0.9800,0.9800,0.9800,0.9800
0.0835064,3.33591,green_club,0.9630,0.0170,0.9800,1.000,1.02917e+09,4.38438e+06,6132.2,1.03958e+09,1.48028e+07,1.18422e+07,2.96055e+06,18769.6,1.01695e+09,18925.3,49,53735,1.22171e+07,11140.6,1,1096.63,0.0109,0.0174,0.0147,0.0248,0.9800,0.9800,0.9800,0.9800
0.105966,3.33591,green_club,0.4673,0.2677,0.7350,0.750,8.20038e+08,4.73348e+06,6639.33,1.07813e+09,2.62835e+08,2.10268e+08,5.25669e+07,14955.6,7.60765e+08,18876.9,36.75,40301.3,5.92733e+07,8211.81,13.25,14530.4,0.0222,0.9999,0.0216,0.0271,0.9800,0.0000,0.9800,0.9800
0.134467,3.33591,green_club,0.9597,0.0203,0.9800,1.000,1.0285e+09,4.38697e+06,6987.12,1.0399e+09,1.57904e+07,1.26323e+07,3.15809e+06,18757.4,1.01673e+09,18921.3,49,53735,1.17672e+07,10730.3,1,1096.63,0.0200,0.0210,0.0135,0.0269,0.9800,0.9800,0.9800,0.9800
0.170634,3.33591,green_club,0.9569,0.0231,0.9800,1.000,1.0267e+09,4.39281e+06,7198.91,1.04059e+09,1.8286e+07,1.46288e+07,3.65721e+06,18724.7,1.01665e+09,18919.7,49,53735,1.00536e+07,9167.66,1,1096.63,0.0241,0.0245,0.0221,0.0216,0.9800,0.9800,0.9800,0.9800
0.216527,3.33591,green_club,0.9594,0.0206,0.9800,1.000,1.02677e+09,4.38366e+06,6641.54,1.03943e+09,1.70553e+07,1.36443e+07,3.41107e+06,18725.8,1.01603e+09,18908.1,49,53735,1.07381e+07,9791.91,1,1096.63,0.0195,0.0246,0.0168,0.0217,0.9800,0.9800,0.9800,0.9800
0.274765,3.33591,green_club,0.9607,0.0193,0.9800,1.000,1.02884e+09,4.38837e+06,7062.2,1.04011e+09,1.56648e+07,1.25318e+07,3.13295e+06,18763.6,1.01699e+09,18926,49,53735,1.18552e+07,10810.6,1,1096.63,0.0196,0.0232,0.0113,0.0231,0.9800,0.9800,0.9800,0.9800
0.348666,3.33591,green_club,0.9338,0.0362,0.9700,1.000,1.01666e+09,4.4009e+06,13801.9,1.04163e+09,2.93836e+07,2.35069e+07,5.87672e+06,18541.4,1.0021e+09,18838.6,48.5,53186.7,1.45599e+07,9424.78,1.5,1644.95,0.0823,0.0236,0.0174,0.0213,0.9400,0.9800,0.9800,0.9800
0.442443,3.33591,green_club,0.4689,0.2661,0.7350,0.750,8.20457e+08,4.73244e+06,5750.26,1.07802e+09,2.62298e+08,2.09838e+08,5.24595e+07,14963.2,7.61163e+08,18886.8,36.75,40301.3,5.92943e+07,8231.69,13.25,14530.4,0.0252,0.9998,0.0208,0.0185,0.9800,0.0000,0.9800,0.9800
0.561443,3.33591,green_club,0.4687,0.2663,0.7350,0.750,8.2061e+08,4.73035e+06,5386.13,1.07774e+09,2.6187e+08,2.09496e+08,5.23741e+07,14966,7.61039e+08,18883.7,36.75,40301.3,5.95711e+07,8484.82,13.25,14530.4,0.0185,0.9999,0.0235,0.0233,0.9800,0.0000,0.9800,0.9800
0.71245,3.33591,green_club,0.4722,0.2628,0.7350,0.750,8.23304e+08,4.73648e+06,4197.88,1.07851e+09,2.59951e+08,2.07961e+08,5.19903e+07,15015.1,7.62785e+08,18927.1,36.75,40301.3,6.05195e+07,9349.72,13.25,14530.4,0.0114,1.0000,0.0201,0.0198,0.9800,0.0000,0.9800,0.9800
0.904071,3.33591,green_club,0.4761,0.2589,0.7350,0.750,8.24823e+08,4.72524e+06,3705.62,1.0771e+09,2.57004e+08,2.05603e+08,5.14009e+07,15042.8,7.62261e+08,18914.1,36.75,40301.3,6.25618e+07,11213.3,13.25,14530.4,0.0000,1.0000,0.0153,0.0201,0.9800,0.0000,0.9800,0.9800
1.14723,3.33591,green_club,0.4415,0.2835,0.7250,0.750,8.08851e+08,4.74421e+06,11866,1.07941e+09,2.75316e+08,2.20253e+08,5.50632e+07,14751.5,7.46452e+08,18774.9,36.25,39753,6.23983e+07,7105.08,13.75,15078.7,0.0821,1.0000,0.0255,0.0263,0.9400,0.0000,0.9800,0.9800
1.45579,3.33591,green_club,0.4713,0.2637,0.7350,0.750,8.21187e+08,4.72265e+06,4814.62,1.07677e+09,2.60313e+08,2.08251e+08,5.20626e+07,14976.5,7.60735e+08,18876.2,36.75,40301.3,6.04523e+07,9293.21,13.25,14530.4,0.0167,1.0000,0.0148,0.0235,0.9800,0.0000,0.9800,0.9800
1.84734,3.33591,green_club,0.4681,0.2669,0.7350,0.750,8.1931e+08,4.72719e+06,6348.91,1.07734e+09,2.62759e+08,2.10207e+08,5.25518e+07,14942.3,7.60139e+08,18861.4,36.75,40301.3,5.91706e+07,8127.44,13.25,14530.4,0.0223,1.0000,0.0204,0.0251,0.9800,0.0000,0.9800,0.9800
2.3442,3.33591,race_to_bottom,-0.0161,0.5129,0.4968,0.500,6.13439e+08,5.06937e+06,15477.2,1.11514e+09,5.06784e+08,4.05427e+08,1.01357e+08,11187.7,5.06795e+08,13079.5,24.8313,27230.8,1.06644e+08,6188.83,25.1687,27600.9,1.0000,1.0000,0.0255,0.0262,0.0000,0.0271,0.9800,0.9800
2.9747,3.33591,race_to_bottom,-0.4904,0.7554,0.2650,0.250,4.09373e+08,5.39695e+06,41245.5,1.15146e+09,7.47528e+08,5.98023e+08,1.49506e+08,7465.99,2.5646e+08,7956.88,13.25,14530.4,1.52912e+08,5252.71,36.75,40301.3,1.0000,1.0000,0.0218,1.0000,0.0400,0.0000,0.9800,0.0400
3.77478,3.33591,race_to_bottom,-0.0119,0.5119,0.5000,0.500,6.12994e+08,5.05066e+06,24565.4,1.11306e+09,5.05138e+08,4.0411e+08,1.01028e+08,11179.6,5.07126e+08,13362.7,25,27415.8,1.05867e+08,6577.52,25,27415.8,1.0000,1.0000,0.0221,0.0257,0.0400,0.0000,0.9800,0.9800
4.79005,3.33591,race_to_bottom,-0.4788,0.7516,0.2728,0.250,4.11142e+08,5.36178e+06,45030.7,1.14731e+09,7.4158e+08,5.93264e+08,1.48316e+08,7498.25,2.58207e+08,8434.77,13.6438,14962.2,1.52934e+08,5248.22,36.3563,39869.5,1.0000,0.9998,0.9861,0.0203,0.0400,0.0511,0.0200,0.9800
6.07839,3.33591,race_to_bottom,-0.9444,0.9908,0.0464,0.000,2.09654e+08,5.64781e+06,62874.7,1.17891e+09,9.74967e+08,7.79973e+08,1.94993e+08,3823.6,9.84006e+06,4527.75,2.33125,2556.53,1.99814e+08,3824.4,47.6687,52275.1,1.0000,1.0000,0.9634,1.0000,0.0670,0.0000,0.0534,0.0652
7.71324,3.33591,race_to_bottom,-0.9710,0.9960,0.0250,0.000,2.053e+08,5.63872e+06,40832.3,1.17823e+09,9.78608e+08,7.82886e+08,1.95722e+08,3744.18,5.87237e+06,5455.81,1.25,1370.79,1.99427e+08,3730.35,48.75,53460.9,1.0000,1.0000,0.9841,1.0000,0.0400,0.0000,0.0200,0.0400
9.7878,3.33591,race_to_bottom,-0.4896,0.7622,0.2726,0.250,4.0061e+08,5.26747e+06,58993.3,1.13663e+09,7.4135e+08,5.9308e+08,1.4827e+08,7306.18,2.47485e+08,8279.82,13.6188,14934.8,1.53125e+08,4902.44,36.3813,39896.9,1.0000,1.0000,0.9832,0.0655,0.0682,0.0000,0.0679,0.9542
12.4203,3.33591,race_to_bottom,-0.9297,0.9801,0.0504,0.000,2.09544e+08,5.39756e+06,60395,1.15042e+09,9.46338e+08,7.57071e+08,1.89268e+08,3821.59,1.47822e+07,4817.91,2.525,2769,1.94762e+08,3743.26,47.475,52062.7,1.0000,1.0000,0.9646,0.9557,0.0400,0.0276,0.0491,0.0847
15.7609,3.33591,race_to_bottom,-0.3152,0.6307,0.3155,0.250,4.60837e+08,4.6765e+06,38287.5,1.05488e+09,5.98758e+08,4.79006e+08,1.19752e+08,8404.58,2.93658e+08,13242.3,15.7812,17306.2,1.67179e+08,6222.35,34.2188,37525.4,0.7144,0.9999,0.0157,0.7928,0.1678,0.0000,0.9800,0.1143
20,3.33591,green_club,0.4557,0.2388,0.6945,0.750,7.35105e+08,4.12842e+06,67667.2,9.90153e+08,2.59245e+08,2.07396e+08,5.1849e+07,13406.6,6.07262e+08,14883.2,34.6812,38032.6,1.27842e+08,10225.7,15.3188,16799,0.1586,0.0211,0.1252,0.6504,0.7941,0.9800,0.7645,0.2394
0.02,3.81768,green_club,0.9575,0.0225,0.9800,1.000,1.02602e+09,4.37951e+06,7991.27,1.03895e+09,1.7308e+07,1.38464e+07,3.46161e+06,18712.3,1.01505e+09,18889.9,49,53735,1.09732e+07,10006.3,1,1096.63,0.0225,0.0216,0.0202,0.0256,0.9800,0.9800,0.9800,0.9800
0.0253792,3.81768,green_club,0.9632,0.0168,0.9800,1.000,1.02934e+09,4.37963e+06,6547.65,1.03898e+09,1.40352e+07,1.12282e+07,2.80704e+06,18772.7,1.01655e+09,18917.8,49,53735,1.27869e+07,11660.1,1,1096.63,0.0217,0.0121,0.0159,0.0173,0.9800,0.9800,0.9800,0.9800
0.0322052,3.81768,green_club,0.9607,0.0193,0.9800,1.000,1.02837e+09,4.38321e+06,7260.61,1.03943e+09,1.54534e+07,1.23628e+07,3.09069e+06,18755.1,1.01631e+09,18913.3,49,53735,1.20655e+07,11002.3,1,1096.63,0.0163,0.0157,0.0235,0.0216,0.9800,0.9800,0.9800,0.9800
0.0408672,3.81768,green_club,0.9587,0.0213,0.9800,1.000,1.02664e+09,4.38288e+06,7347.01,1.03937e+09,1.71241e+07,1.36993e+07,3.42482e+06,18723.5,1.01577e+09,18903.4,49,53735,1.08657e+07,9908.22,1,1096.63,0.0249,0.0210,0.0222,0.0169,0.9800,0.9800,0.9800,0.9800
0.0518589,3.81768,green_club,0.9619,0.0181,0.9800,1.000,1.02865e+09,4.37969e+06,6316.68,1.03898e+09,1.47178e+07,1.17742e+07,2.94356e+06,18760.1,1.01633e+09,18913.7,49,53735,1.2316e+07,11230.7,1,1096.63,0.0121,0.0211,0.0206,0.0187,0.9800,0.9800,0.9800,0.9800
0.0658069,3.81768,green_club,0.4659,0.2691,0.7350,0.750,8.18659e+08,4.73154e+06,6651.62,1.07786e+09,2.63939e+08,2.11151e+08,5.27878e+07,14930.4,7.60147e+08,18861.6,36.75,40301.3,5.85117e+07,7515.97,13.25,14530.4,0.0276,1.0000,0.0211,0.0275,0.9800,0.0000,0.9800,0.9800
0.0835064,3.81768,green_club,0.4699,0.2651,0.7350,0.750,8.21506e+08,4.73323e+06,5884.78,1.07811e+09,2.61343e+08,2.09074e+08,5.22685e+07,14982.3,7.61473e+08,18894.5,36.75,40301.3,6.00323e+07,8904.67,13.25,14530.4,0.0243,0.9999,0.0136,0.0226,0.9800,0.0000,0.9800,0.9800
0.105966,3.81768,green_club,0.9653,0.0147,0.9800,1.000,1.03158e+09,4.38275e+06,5193.59,1.03938e+09,1.21896e+07,9.75166e+06,2.43792e+06,18813.6,1.01777e+09,18940.5,49,53735,1.38091e+07,12592.3,1,1096.63,0.0000,0.0191,0.0238,0.0159,0.9800,0.9800,0.9800,0.9800
0.134467,3.81768,green_club,0.9569,0.0231,0.9800,1.000,1.02696e+09,4.39024e+06,7932.3,1.04029e+09,1.77299e+07,1.41839e+07,3.54598e+06,18729.4,1.0163e+09,18913.3,49,53735,1.06586e+07,9719.38,1,1096.63,0.0206,0.0255,0.0254,0.0209,0.9800,0.9800,0.9800,0.9800
0.170634,3.81768,green_club,0.9614,0.0186,0.9800,1.000,1.02897e+09,4.38714e+06,6009.78,1.03991e+09,1.53282e+07,1.22626e+07,3.06564e+06,18766,1.0172e+09,18930,49,53735,1.17712e+07,10734,1,1096.63,0.0147,0.0171,0.0224,0.0203,0.9800,0.9800,0.9800,0.9800
0.216527,3.81768,green_club,0.9626,0.0175,0.9800,1.000,1.03019e+09,4.3916e+06,6447.07,1.04052e+09,1.47314e+07,1.17851e+07,2.94627e+06,18788.2,1.01785e+09,18942,49,53735,1.23398e+07,11252.5,1,1096.63,0.0122,0.0214,0.0165,0.0197,0.9800,0.9800,0.9800,0.9800
0.274765,3.81768,green_club,0.9588,0.0212,0.9800,1.000,1.02715e+09,4.38714e+06,7212.56,1.03989e+09,1.71388e+07,1.3711e+07,3.42775e+06,18732.7,1.01627e+09,18912.6,49,53735,1.08782e+07,9919.6,1,1096.63,0.0178,0.0195,0.0230,0.0245,0.9800,0.9800,0.9800,0.9800
0.348666,3.81768,green_club,0.4701,0.2649,0.7350,0.750,8.21799e+08,4.73457e+06,4845.17,1.07829e+09,2.61233e+08,2.08987e+08,5.22467e+07,14987.7,7.61918e+08,18905.6,36.75,40301.3,5.98809e+07,8765.4,13.25,14530.4,0.0134,0.9999,0.0231,0.0233,0.9800,0.0000,0.9800,0.9800
0.442443,3.81768,green_club,0.9583,0.0217,0.9800,1.000,1.02596e+09,4.37844e+06,7816.18,1.03883e+09,1.72495e+07,1.37996e+07,3.4499e+06,18711.1,1.01499e+09,18888.9,49,53735,1.09679e+07,10001.5,1,1096.63,0.0177,0.0226,0.0251,0.0213,0.9800,0.9800,0.9800,0.9800
