phi,delta_loc,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,s_seed0,s_seed1,s_seed2,s_seed3
775.862,289.655,race_to_bottom,-0.9816,0.9966,0.0150,0.000,3.35521e+08,5.76306e+06,21522.7,6.16581e+08,2.86845e+08,2.29476e+08,5.73689e+07,6119.12,4.62447e+06,5963.52,0.75,822.475,3.30897e+08,6126.67,49.25,54009.2,1.0000,1.0000,0.9866,0.9999,0.0000,0.0000,0.0200,0.0400
862.069,289.655,race_to_bottom,-0.9816,0.9966,0.0150,0.000,4.04007e+08,5.76268e+06,21522.7,6.85052e+08,2.86828e+08,2.29463e+08,5.73657e+07,7368.14,5.45564e+06,6958.52,0.75,822.475,3.98552e+08,7379.32,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
948.276,289.655,race_to_bottom,-0.9816,0.9966,0.0150,0.000,4.72516e+08,5.76276e+06,21522.7,7.53562e+08,2.8683e+08,2.29464e+08,5.73661e+07,8617.58,6.2868e+06,7953.51,0.75,822.475,4.66229e+08,8632.38,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1034.48,289.655,race_to_bottom,-0.9816,0.9966,0.0150,0.000,5.41022e+08,5.76276e+06,21522.7,8.22068e+08,2.8683e+08,2.29464e+08,5.73661e+07,9866.96,7.11798e+06,8948.51,0.75,822.475,5.33904e+08,9885.39,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1120.69,289.655,race_to_bottom,-0.9816,0.9966,0.0150,0.000,6.09527e+08,5.76276e+06,21522.7,8.90573e+08,2.8683e+08,2.29464e+08,5.73661e+07,11116.3,7.94916e+06,9943.51,0.75,822.475,6.01578e+08,11138.4,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1206.9,289.655,race_to_bottom,-0.9810,0.9960,0.0150,0.000,6.77981e+08,5.76168e+06,21522.7,9.59006e+08,2.86808e+08,2.29447e+08,5.73617e+07,12364.8,8.78042e+06,10938.7,0.75,822.475,6.692e+08,12390.4,49.25,54009.2,1.0000,1.0000,0.9840,1.0000,0.0000,0.0000,0.0200,0.0400
1293.1,289.655,race_to_bottom,-0.9810,0.9960,0.0150,0.000,7.46479e+08,5.76164e+06,21522.7,1.0275e+09,2.86807e+08,2.29446e+08,5.73615e+07,13614,9.61161e+06,11933.7,0.75,822.475,7.36867e+08,13643.3,49.25,54009.2,1.0000,1.0000,0.9840,1.0000,0.0000,0.0000,0.0200,0.0400
1379.31,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,8.14964e+08,5.76144e+06,21522.7,1.09598e+09,2.86802e+08,2.29442e+08,5.73604e+07,14863,1.04428e+07,12928.7,0.75,822.475,8.04521e+08,14895.9,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1465.52,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,8.8346e+08,5.7614e+06,21522.7,1.16448e+09,2.86801e+08,2.29441e+08,5.73602e+07,16112.2,1.1274e+07,13923.7,0.75,822.475,8.72186e+08,16148.7,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1551.72,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,9.51958e+08,5.7614e+06,21522.7,1.23298e+09,2.86801e+08,2.29441e+08,5.73602e+07,17361.5,1.21052e+07,14918.7,0.75,822.475,9.39853e+08,17401.6,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1637.93,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.02054e+09,5.76229e+06,21522.7,1.30158e+09,2.86825e+08,2.2946e+08,5.73651e+07,18612.3,1.29363e+07,15913.7,0.75,822.475,1.00761e+09,18656.1,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1724.14,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.08905e+09,5.76229e+06,21522.7,1.37009e+09,2.86825e+08,2.2946e+08,5.73651e+07,19861.7,1.37675e+07,16908.7,0.75,822.475,1.07528e+09,19909,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1810.34,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.15755e+09,5.76229e+06,21522.7,1.43859e+09,2.86825e+08,2.2946e+08,5.73651e+07,21111,1.45987e+07,17903.7,0.75,822.475,1.14295e+09,21162,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1896.55,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.22606e+09,5.76229e+06,21522.7,1.5071e+09,2.86825e+08,2.2946e+08,5.73651e+07,22360.4,1.54299e+07,18898.7,0.75,822.475,1.21063e+09,22415,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1982.76,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.29456e+09,5.76229e+06,21522.7,1.5756e+09,2.86825e+08,2.2946e+08,5.73651e+07,23609.7,1.6261e+07,19893.7,0.75,822.475,1.2783e+09,23668,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
2068.97,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.36307e+09,5.76229e+06,21522.7,1.64411e+09,2.86825e+08,2.2946e+08,5.73651e+07,24859.1,1.70922e+07,20888.7,0.75,822.475,1.34597e+09,24921,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
2155.17,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.43158e+09,5.76234e+06,21522.7,1.71262e+09,2.86826e+08,2.29461e+08,5.73653e+07,26108.6,1.79234e+07,21883.7,0.75,822.475,1.41365e+09,26174,49.25,54009.2,1.0000,0.9998,0.9840,0.9999,0.0000,0.0000,0.0200,0.0400
2241.38,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.50008e+09,5.76234e+06,21522.7,1.78112e+09,2.86826e+08,2.29461e+08,5.73653e+07,27357.9,1.87546e+07,22878.7,0.75,822.475,1.48133e+09,27427,49.25,54009.2,1.0000,0.9998,0.9840,0.9999,0.0000,0.0000,0.0200,0.0400
2327.59,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.56858e+09,5.76234e+06,21522.7,1.84963e+09,2.86826e+08,2.29461e+08,5.73653e+07,28607.3,1.95857e+07,23873.7,0.75,822.475,1.549e+09,28680,49.25,54009.2,1.0000,0.9998,0.9840,0.9999,0.0000,0.0000,0.0200,0.0400
2413.79,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.63709e+09,5.76234e+06,21522.7,1.91813e+09,2.86826e+08,2.29461e+08,5.73653e+07,29856.7,2.04169e+07,24868.7,0.75,822.475,1.61667e+09,29933,49.25,54009.2,1.0000,0.9998,0.9840,0.9999,0.0000,0.0000,0.0200,0.0400
2500,289.655,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.70559e+09,5.76234e+06,21522.7,1.98664e+09,2.86826e+08,2.29461e+08,5.73653e+07,31106,2.12481e+07,25863.8,0.75,822.475,1.68435e+09,31186,49.25,54009.2,1.0000,0.9998,0.9840,0.9999,0.0000,0.0000,0.0200,0.0400
0,334.483,green_club,0.9597,0.0203,0.9800,1.000,-1.08081e+06,4.35119e+06,6388.71,0,5.43838e+06,4.35071e+06,1.08768e+06,-19.7114,2.481e+06,46.171,49,53735,-3.56181e+06,-3247.95,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,334.483,green_club,0.9617,0.0183,0.9800,1.000,5.86666e+07,4.34865e+06,4848.76,5.94785e+07,5.16544e+06,4.13235e+06,1.03309e+06,1069.94,6.09157e+07,1133.63,49,53735,-2.24915e+06,-2050.96,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,334.483,green_club,0.9617,0.0183,0.9800,1.000,1.18145e+08,4.34865e+06,4848.76,1.18957e+08,5.16544e+06,4.13235e+06,1.03309e+06,2154.69,1.19129e+08,2216.97,49,53735,-984127,-897.408,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,334.483,green_club,0.9617,0.0183,0.9800,1.000,1.77624e+08,4.34865e+06,4848.76,1.78436e+08,5.16544e+06,4.13235e+06,1.03309e+06,3239.43,1.77343e+08,3300.32,49,53735,280898,256.146,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,334.483,green_club,0.9627,0.0173,0.9800,1.000,2.37572e+08,4.3499e+06,4431.9,2.37953e+08,4.73582e+06,3.78865e+06,947164,4332.75,2.35746e+08,4387.19,49,53735,1.82579e+06,1664.9,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,334.483,green_club,0.9563,0.0237,0.9800,1.000,2.95379e+08,4.33364e+06,7725.82,2.96853e+08,5.81577e+06,4.65261e+06,1.16315e+06,5387.01,2.92731e+08,5447.68,49,53735,2.64784e+06,2414.52,1,1096.63,0.0268,0.0240,0.0173,0.0266,0.9800,0.9800,0.9800,0.9800
517.241,334.483,race_to_bottom,-0.4809,0.7517,0.2707,0.250,1.5275e+08,5.37647e+06,47970,3.9622e+08,2.48895e+08,1.99116e+08,4.97789e+07,2785.8,8.96971e+07,3121.7,13.5375,14845.7,6.30527e+07,2261.82,36.4625,39986,0.9906,0.9998,0.0167,0.9996,0.0400,0.0000,0.9800,0.0630
603.448,334.483,race_to_bottom,-0.9819,0.9969,0.0150,0.000,1.54118e+08,5.76379e+06,21522.7,4.79584e+08,3.31251e+08,2.65001e+08,6.62503e+07,2810.74,2.50782e+06,3496.83,0.75,822.475,1.5161e+08,2807.16,49.25,54009.2,1.0000,0.9999,0.9881,0.9997,0.0000,0.0000,0.0200,0.0400
689.655,334.483,race_to_bottom,-0.9816,0.9966,0.0150,0.000,2.22617e+08,5.76292e+06,21522.7,5.48065e+08,3.31233e+08,2.64986e+08,6.62466e+07,4060,3.33919e+06,4491.95,0.75,822.475,2.19278e+08,4060.04,49.25,54009.2,1.0000,0.9999,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
775.862,334.483,race_to_bottom,-0.9815,0.9965,0.0150,0.000,2.91122e+08,5.76279e+06,21522.7,6.16567e+08,3.31229e+08,2.64983e+08,6.62459e+07,5309.37,4.1704e+06,5486.98,0.75,822.475,2.86951e+08,5313.03,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
862.069,334.483,race_to_bottom,-0.9815,0.9965,0.0150,0.000,3.59631e+08,5.76284e+06,21522.7,6.85077e+08,3.31231e+08,2.64985e+08,6.62461e+07,6558.81,5.00158e+06,6481.99,0.75,822.475,3.54629e+08,6566.09,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
948.276,334.483,race_to_bottom,-0.9763,0.9966,0.0203,0.000,4.27744e+08,5.7535e+06,31497.9,7.52878e+08,3.30919e+08,2.64735e+08,6.61838e+07,7801.03,7.5006e+06,7382.06,1.01875,1117.2,4.20243e+08,7823.85,48.9813,53714.5,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0613
1034.48,334.483,race_to_bottom,-0.9816,0.9966,0.0150,0.000,4.96628e+08,5.76268e+06,21522.7,8.22062e+08,3.31218e+08,2.64975e+08,6.62437e+07,9057.32,6.66388e+06,8471.95,0.75,822.475,4.89964e+08,9071.84,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1120.69,334.483,race_to_bottom,-0.9816,0.9966,0.0150,0.000,5.65137e+08,5.76276e+06,21522.7,8.90573e+08,3.31221e+08,2.64977e+08,6.62441e+07,10306.8,7.49504e+06,9466.93,0.75,822.475,5.57642e+08,10324.9,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1206.9,334.483,race_to_bottom,-0.9816,0.9966,0.0150,0.000,6.33643e+08,5.76276e+06,21522.7,9.59079e+08,3.31221e+08,2.64977e+08,6.62441e+07,11556.1,8.32621e+06,10461.9,0.75,822.475,6.25316e+08,11577.9,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1293.1,334.483,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.02148e+08,5.76276e+06,21522.7,1.02758e+09,3.31221e+08,2.64977e+08,6.62441e+07,12805.5,9.15739e+06,11456.9,0.75,822.475,6.92991e+08,12830.9,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1379.31,334.483,race_to_bottom,-0.9810,0.9960,0.0150,0.000,7.70595e+08,5.76168e+06,21522.7,1.09601e+09,3.31195e+08,2.64956e+08,6.62391e+07,14053.8,9.98867e+06,12452.1,0.75,822.475,7.60606e+08,14082.8,49.25,54009.2,1.0000,1.0000,0.9840,1.0000,0.0000,0.0000,0.0200,0.0400
1465.52,334.483,race_to_bottom,-0.9810,0.9960,0.0150,0.000,8.39092e+08,5.76164e+06,21522.7,1.1645e+09,3.31194e+08,2.64955e+08,6.62388e+07,15303.1,1.08199e+07,13447.1,0.75,822.475,8.28272e+08,15335.7,49.25,54009.2,1.0000,1.0000,0.9840,1.0000,0.0000,0.0000,0.0200,0.0400
1551.72,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,9.07575e+08,5.76144e+06,21522.7,1.23298e+09,3.31188e+08,2.6495e+08,6.62376e+07,16552,1.1651e+07,14442.2,0.75,822.475,8.95924e+08,16588.3,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1637.93,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,9.76074e+08,5.76144e+06,21522.7,1.30148e+09,3.31188e+08,2.6495e+08,6.62376e+07,17801.3,1.24822e+07,15437.2,0.75,822.475,9.63592e+08,17841.1,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1724.14,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.04457e+09,5.7614e+06,21522.7,1.36997e+09,3.31187e+08,2.6495e+08,6.62374e+07,19050.5,1.33134e+07,16432.2,0.75,822.475,1.03126e+09,19094,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1810.34,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.11307e+09,5.7614e+06,21522.7,1.43847e+09,3.31187e+08,2.6495e+08,6.62374e+07,20299.7,1.41446e+07,17427.2,0.75,822.475,1.09892e+09,20346.8,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1896.55,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.18167e+09,5.76229e+06,21522.7,1.5071e+09,3.31215e+08,2.64972e+08,6.6243e+07,21550.8,1.49758e+07,18422.2,0.75,822.475,1.16669e+09,21601.5,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1982.76,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.25017e+09,5.76229e+06,21522.7,1.5756e+09,3.31215e+08,2.64972e+08,6.6243e+07,22800.2,1.58069e+07,19417.2,0.75,822.475,1.23436e+09,22854.5,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
2068.97,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.31868e+09,5.76229e+06,21522.7,1.64411e+09,3.31215e+08,2.64972e+08,6.6243e+07,24049.5,1.66381e+07,20412.2,0.75,822.475,1.30204e+09,24107.5,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
2155.17,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.38718e+09,5.76229e+06,21522.7,1.71261e+09,3.31215e+08,2.64972e+08,6.6243e+07,25298.9,1.74693e+07,21407.2,0.75,822.475,1.36971e+09,25360.5,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
2241.38,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.45568e+09,5.76229e+06,21522.7,1.78112e+09,3.31215e+08,2.64972e+08,6.6243e+07,26548.2,1.83005e+07,22402.2,0.75,822.475,1.43738e+09,26613.5,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
2327.59,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.52419e+09,5.76229e+06,21522.7,1.84962e+09,3.31215e+08,2.64972e+08,6.6243e+07,27797.6,1.91316e+07,23397.2,0.75,822.475,1.50506e+09,27866.4,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
2413.79,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.59269e+09,5.76229e+06,21522.7,1.91812e+09,3.31215e+08,2.64972e+08,6.6243e+07,29047,1.99628e+07,24392.2,0.75,822.475,1.57273e+09,29119.4,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
2500,334.483,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.6612e+09,5.76234e+06,21522.7,1.98664e+09,3.31216e+08,2.64973e+08,6.62433e+07,30296.5,2.0794e+07,25387.2,0.75,822.475,1.64041e+09,30372.5,49.25,54009.2,1.0000,0.9998,0.9840,0.9999,0.0000,0.0000,0.0200,0.0400
0,379.31,green_club,0.9597,0.0203,0.9800,1.000,-1.80966e+06,4.35119e+06,6388.71,0,6.16724e+06,4.93379e+06,1.23345e+06,-33.004,2.24268e+06,41.736,49,53735,-4.05234e+06,-3695.26,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,379.31,green_club,0.9617,0.0183,0.9800,1.000,5.79743e+07,4.34865e+06,4848.76,5.94785e+07,5.85771e+06,4.68617e+06,1.17154e+06,1057.31,6.07076e+07,1129.76,49,53735,-2.73329e+06,-2492.44,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,379.31,green_club,0.9617,0.0183,0.9800,1.000,1.17453e+08,4.34865e+06,4848.76,1.18957e+08,5.85771e+06,4.68617e+06,1.17154e+06,2142.06,1.18921e+08,2213.1,49,53735,-1.46826e+06,-1338.88,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,379.31,green_club,0.9617,0.0183,0.9800,1.000,1.76931e+08,4.34865e+06,4848.76,1.78436e+08,5.85771e+06,4.68617e+06,1.17154e+06,3226.81,1.77135e+08,3296.44,49,53735,-203239,-185.33,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,379.31,green_club,0.9617,0.0183,0.9800,1.000,2.3641e+08,4.34865e+06,4848.76,2.37914e+08,5.85771e+06,4.68617e+06,1.17154e+06,4311.56,2.35348e+08,4379.79,49,53735,1.06179e+06,968.224,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,379.31,green_club,0.9608,0.0192,0.9800,1.000,2.95907e+08,4.33935e+06,6977.43,2.97065e+08,5.50457e+06,4.40366e+06,1.10091e+06,5396.65,2.9308e+08,5454.17,49,53735,2.82711e+06,2577.99,1,1096.63,0.0182,0.0150,0.0207,0.0228,0.9800,0.9800,0.9800,0.9800
517.241,379.31,green_club,0.9605,0.0195,0.9800,1.000,3.54768e+08,4.33542e+06,7513.34,3.56307e+08,5.88237e+06,4.7059e+06,1.17647e+06,6470.12,3.50895e+08,6530.09,49,53735,3.87308e+06,3531.8,1,1096.63,0.0290,0.0137,0.0161,0.0190,0.9800,0.9800,0.9800,0.9800
603.448,379.31,race_to_bottom,-0.9487,0.9897,0.0409,0.000,1.11005e+08,5.70794e+06,60474.1,4.77096e+08,3.71859e+08,2.97488e+08,7.43719e+07,2024.47,5.51305e+06,3067.6,2.04375,2241.24,1.05492e+08,2006.6,47.9562,52590.4,0.9765,0.9999,0.9823,0.9999,0.1037,0.0000,0.0200,0.0400
689.655,379.31,race_to_bottom,-0.9819,0.9969,0.0150,0.000,1.78235e+08,5.76379e+06,21522.7,5.48095e+08,3.75646e+08,3.00517e+08,7.51292e+07,3250.59,2.88486e+06,4015.24,0.75,822.475,1.7535e+08,3246.73,49.25,54009.2,1.0000,0.9999,0.9881,0.9997,0.0000,0.0000,0.0200,0.0400
775.862,379.31,race_to_bottom,-0.9816,0.9966,0.0150,0.000,2.46733e+08,5.76292e+06,21522.7,6.16573e+08,3.75625e+08,3.005e+08,7.5125e+07,4499.82,3.71625e+06,5010.37,0.75,822.475,2.43017e+08,4499.58,49.25,54009.2,1.0000,0.9999,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
862.069,379.31,race_to_bottom,-0.9816,0.9966,0.0150,0.000,3.15248e+08,5.76315e+06,21522.7,6.85096e+08,3.75633e+08,3.00506e+08,7.51265e+07,5749.37,4.54741e+06,6005.36,0.75,822.475,3.107e+08,5752.75,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
948.276,379.31,race_to_bottom,-0.9815,0.9965,0.0150,0.000,3.83747e+08,5.76284e+06,21522.7,7.53585e+08,3.75622e+08,3.00498e+08,7.51245e+07,6998.63,5.37865e+06,7000.42,0.75,822.475,3.78368e+08,7005.63,49.25,54009.2,1.0000,0.9999,0.9866,0.9994,0.0000,0.0000,0.0200,0.0400
1034.48,379.31,race_to_bottom,-0.9763,0.9966,0.0203,0.000,4.51863e+08,5.75389e+06,31497.9,8.21368e+08,3.75291e+08,3.00233e+08,7.50581e+07,8240.92,7.96462e+06,7894.29,1.01875,1117.2,4.43899e+08,8264.26,48.9813,53714.5,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0613
1120.69,379.31,race_to_bottom,-0.9815,0.9965,0.0150,0.000,5.20736e+08,5.76253e+06,21522.7,8.90555e+08,3.75603e+08,3.00483e+08,7.51207e+07,9496.99,7.04098e+06,8990.41,0.75,822.475,5.13695e+08,9511.23,49.25,54009.2,1.0000,1.0000,0.9866,0.9995,0.0000,0.0000,0.0200,0.0400
1206.9,379.31,race_to_bottom,-0.9816,0.9966,0.0150,0.000,5.89252e+08,5.76276e+06,21522.7,9.59079e+08,3.75611e+08,3.00489e+08,7.51222e+07,10746.6,7.8721e+06,9985.36,0.75,822.475,5.8138e+08,10764.4,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1293.1,379.31,race_to_bottom,-0.9816,0.9966,0.0150,0.000,6.57758e+08,5.76276e+06,21522.7,1.02758e+09,3.75611e+08,3.00489e+08,7.51222e+07,11995.9,8.70327e+06,10980.4,0.75,822.475,6.49055e+08,12017.4,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1379.31,379.31,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.26263e+08,5.76276e+06,21522.7,1.09609e+09,3.75611e+08,3.00489e+08,7.51222e+07,13245.3,9.53445e+06,11975.4,0.75,822.475,7.16729e+08,13270.5,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1465.52,379.31,race_to_bottom,-0.9816,0.9966,0.0150,0.000,7.94769e+08,5.76276e+06,21522.7,1.1646e+09,3.75611e+08,3.00489e+08,7.51222e+07,14494.7,1.03656e+07,12970.4,0.75,822.475,7.84403e+08,14523.5,49.25,54009.2,1.0000,1.0000,0.9866,1.0000,0.0000,0.0000,0.0200,0.0400
1551.72,379.31,race_to_bottom,-0.9810,0.9960,0.0150,0.000,8.63208e+08,5.76168e+06,21522.7,1.23301e+09,3.75582e+08,3.00466e+08,7.51165e+07,15742.9,1.11969e+07,13965.6,0.75,822.475,8.52011e+08,15775.2,49.25,54009.2,1.0000,1.0000,0.9840,1.0000,0.0000,0.0000,0.0200,0.0400
1637.93,379.31,race_to_bottom,-0.9810,0.9960,0.0150,0.000,9.31706e+08,5.76164e+06,21522.7,1.3015e+09,3.75581e+08,3.00465e+08,7.51162e+07,16992.1,1.20281e+07,14960.6,0.75,822.475,9.19677e+08,17028.1,49.25,54009.2,1.0000,1.0000,0.9840,1.0000,0.0000,0.0000,0.0200,0.0400
1724.14,379.31,race_to_bottom,-0.9810,0.9960,0.0150,0.000,1.00021e+09,5.76164e+06,21522.7,1.37e+09,3.75581e+08,3.00465e+08,7.51162e+07,18241.4,1.28593e+07,15955.6,0.75,822.475,9.87346e+08,18281,49.25,54009.2,1.0000,1.0000,0.9840,1.0000,0.0000,0.0000,0.0200,0.0400
1810.34,379.31,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.06869e+09,5.76144e+06,21522.7,1.43848e+09,3.75574e+08,3.00459e+08,7.51148e+07,19490.3,1.36905e+07,16950.6,0.75,822.475,1.055e+09,19533.5,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1896.55,379.31,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.13718e+09,5.7614e+06,21522.7,1.50697e+09,3.75573e+08,3.00458e+08,7.51146e+07,20739.5,1.45217e+07,17945.6,0.75,822.475,1.12266e+09,20786.3,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
1982.76,379.31,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.20568e+09,5.7614e+06,21522.7,1.57547e+09,3.75573e+08,3.00458e+08,7.51146e+07,21988.8,1.53528e+07,18940.6,0.75,822.475,1.19033e+09,22039.2,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
2068.97,379.31,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.27429e+09,5.76229e+06,21522.7,1.64411e+09,3.75605e+08,3.00484e+08,7.51209e+07,23240,1.6184e+07,19935.6,0.75,822.475,1.2581e+09,23294,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
2155.17,379.31,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.34279e+09,5.76229e+06,21522.7,1.71261e+09,3.75605e+08,3.00484e+08,7.51209e+07,24489.3,1.70152e+07,20930.6,0.75,822.475,1.32578e+09,24547,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
2241.38,379.31,race_to_bottom,-0.9809,0.9959,0.0150,0.000,1.41129e+09,5.76229e+06,21522.7,1.78112e+09,3.75605e+08,3.00484e+08,7.51209e+07,25738.7,1.78464e+07,21925.6,0.75,822.475,1.39345e+09,25800,49.25,54009.2,1.0000,0.9998,0.9840,0.9998,0.0000,0.0000,0.0200,0.0400
